Unnamed: 0,計,男,女,計.1,男.1,女.1,％,計.2,男.2,女.2,％.1,計.3,男.3,女.3,％.2,計.4,男.4,女.4,％.3,計.5,男.5,女.5,％.4,計.6,男.6,女.6,％.5,計.7,男.7,女.7,％.6
總    計,23561236.0,11673765.0,11887471.0,925302.0,479321.0,445981.0,3.9272218146789926,1355073.0,701875.0,653198.0,5.751281469274362,2352964.0,1219958.0,1133006.0,9.986589837646887,2551576.0,1323778.0,1227798.0,10.829550707781205,1263003.0,660424.0,602579.0,5.360512496033739,19443414.0,9531886.0,9911528.0,82.52289480908387,3787315.0,1726352.0,2060963.0,16.07434771248843
新北市,4030954.0,1968355.0,2062599.0,147501.0,76107.0,71394.0,3.6592082172111113,218170.0,112710.0,105460.0,5.41236640259353,383422.0,198346.0,185076.0,9.511941838085972,415306.0,215099.0,200207.0,10.302920847025295,205522.0,107493.0,98029.0,5.098594526258548,3359847.0,1619592.0,1740255.0,83.35116203261063,618261.0,278811.0,339450.0,15.337833177952415
臺北市,2602418.0,1238618.0,1363800.0,112764.0,58269.0,54495.0,4.333047189190975,164552.0,84932.0,79620.0,6.323042647261124,278885.0,144220.0,134665.0,10.71637992052007,300754.0,155644.0,145110.0,11.556713794632529,128364.0,66970.0,61394.0,4.93248970764881,2149653.0,1003814.0,1145839.0,82.60214154682299,495639.0,220292.0,275347.0,19.045326308071957
桃園市,2268807.0,1124276.0,1144531.0,110901.0,57519.0,53382.0,4.888075539259179,158444.0,82228.0,76216.0,6.983582120471244,266498.0,138357.0,128141.0,11.746173209091827,287964.0,149526.0,138438.0,12.69230921801634,134727.0,70697.0,64030.0,5.938230973370586,1815102.0,887827.0,927275.0,80.00248588795785,292059.0,133599.0,158460.0,12.872800551126648
臺中市,2820787.0,1385436.0,1435351.0,123422.0,63989.0,59433.0,4.375445576004144,182397.0,94629.0,87768.0,6.466174156361328,314943.0,163504.0,151439.0,11.16507556224557,340797.0,176941.0,163856.0,12.081628283170618,163591.0,84968.0,78623.0,5.799480783199866,2278087.0,1103731.0,1174356.0,80.7606884178068,384604.0,175261.0,209343.0,13.634634589566671
臺南市,1874917.0,933869.0,941048.0,66798.0,34650.0,32148.0,3.56271770963728,100078.0,51804.0,48274.0,5.337729616831038,176619.0,91488.0,85131.0,9.420096996293703,192065.0,99457.0,92608.0,10.24392013086446,96029.0,50063.0,45966.0,5.121773390502087,1564699.0,772820.0,791879.0,83.45430757734876,309271.0,142045.0,167226.0,16.495183520123824
高雄市,2765932.0,1364243.0,1401689.0,101098.0,52416.0,48682.0,3.655115165521061,147588.0,76594.0,70994.0,5.335922936644863,255759.0,132518.0,123241.0,9.246756608622338,277612.0,143826.0,133786.0,10.03683387733321,141220.0,73576.0,67644.0,5.105693126222914,2312667.0,1128876.0,1183791.0,83.61257615877759,461393.0,209185.0,252208.0,16.6812850062836
臺灣省,7043545.0,3581117.0,3462428.0,257378.0,133562.0,123816.0,3.654097475064048,376545.0,195206.0,181339.0,5.345958604651493,665252.0,345509.0,319743.0,9.444846309635276,724685.0,376858.0,347827.0,10.288640166279905,387995.0,203718.0,184277.0,5.5085187927386,5830195.0,2948203.0,2881992.0,82.77358915148551,1204093.0,556484.0,647609.0,17.094985550599876
宜蘭縣,453087.0,228318.0,224769.0,16106.0,8259.0,7847.0,3.5547256928581046,23392.0,12016.0,11376.0,5.162805377333713,41595.0,21499.0,20096.0,9.180356090552145,45254.0,23422.0,21832.0,9.9879272634174,24060.0,12495.0,11565.0,5.310238431029802,377576.0,189205.0,188371.0,83.33410581190809,78202.0,36111.0,42091.0,17.259819857996366
新竹縣,570775.0,291376.0,279399.0,27766.0,14487.0,13279.0,4.864613902150585,41610.0,21665.0,19945.0,7.290088038193685,73525.0,38164.0,35361.0,12.881608339538348,79647.0,41391.0,38256.0,13.954185099207217,36842.0,19294.0,17548.0,6.454732600411721,446828.0,226719.0,220109.0,78.28443782576322,73939.0,35242.0,38697.0,12.954141299110859
苗栗縣,542590.0,279638.0,262952.0,17781.0,9167.0,8614.0,3.277060026907978,27620.0,14197.0,13423.0,5.090399749350338,51020.0,26266.0,24754.0,9.403048342210509,55710.0,28734.0,26976.0,10.267421073001714,30464.0,16175.0,14289.0,5.614552424482574,448601.0,230550.0,218051.0,82.67771245323357,93111.0,44187.0,48924.0,17.16047107392322
彰化縣,1266670.0,643831.0,622839.0,53182.0,27684.0,25498.0,4.19856789850553,74860.0,38971.0,35889.0,5.909984447409349,126733.0,66032.0,60701.0,10.005210512603915,137539.0,71621.0,65918.0,10.858313530753867,71516.0,37723.0,33793.0,5.6459851421443625,1038883.0,524666.0,514217.0,82.01686311351813,210882.0,97255.0,113627.0,16.648535135433853
南投縣,490832.0,250825.0,240007.0,15596.0,8147.0,7449.0,3.1774619421716594,22618.0,11782.0,10836.0,4.608094011800372,40534.0,21089.0,19445.0,8.258222772761352,44211.0,23004.0,21207.0,9.007358933402875,25568.0,13264.0,12304.0,5.209114320174724,413523.0,210602.0,202921.0,84.24939694233466,91543.0,43029.0,48514.0,18.65057697949604
雲林縣,676873.0,350137.0,326736.0,21751.0,11236.0,10515.0,3.2134536316266122,31681.0,16329.0,15352.0,4.680493977452196,57098.0,29576.0,27522.0,8.435555857598102,62765.0,32558.0,30207.0,9.27278824831246,37665.0,19794.0,17871.0,5.564559378199455,566524.0,292678.0,273846.0,83.69723714788447,129251.0,59376.0,69875.0,19.095310346254024
嘉義縣,499481.0,259138.0,240343.0,13533.0,6936.0,6597.0,2.7094123700401016,19361.0,9941.0,9420.0,3.8762235200137747,34365.0,17786.0,16579.0,6.880141586967271,37587.0,19475.0,18112.0,7.525211169193622,24291.0,12783.0,11508.0,4.863248051477433,429475.0,222601.0,206874.0,85.98425165321603,101607.0,47131.0,54476.0,20.342515531121304
屏東縣,812658.0,414006.0,398652.0,24948.0,13000.0,11948.0,3.069926094371802,36707.0,19085.0,17622.0,4.51690625084599,65220.0,33963.0,31257.0,8.025516268836338,71295.0,37162.0,34133.0,8.773063207400899,40668.0,21286.0,19382.0,5.0043191600894845,689121.0,349711.0,339410.0,84.79840227992588,146353.0,68356.0,77997.0,18.00917483123282
臺東縣,215261.0,110615.0,104646.0,7395.0,3893.0,3502.0,3.4353645109889857,10746.0,5593.0,5153.0,4.992079382702858,19015.0,9937.0,9078.0,8.833462633733005,20801.0,10910.0,9891.0,9.663153102512762,11708.0,6213.0,5495.0,5.43897872814862,179669.0,91967.0,87702.0,83.46565332317513,37584.0,16974.0,20610.0,17.459734926438138
花蓮縣,324372.0,164026.0,160346.0,11911.0,6216.0,5695.0,3.6720185466069823,17268.0,9019.0,8249.0,5.323517442935889,30007.0,15726.0,14281.0,9.250798465958837,32561.0,17063.0,15498.0,10.038166056256397,17008.0,8940.0,8068.0,5.243362559037155,270283.0,135686.0,134597.0,83.32500955692846,56675.0,26019.0,30656.0,17.472223249848938
澎湖縣,105952.0,54516.0,51436.0,4357.0,2283.0,2074.0,4.112239504681365,5739.0,3039.0,2700.0,5.416603745092117,8899.0,4687.0,4212.0,8.399086378737541,9512.0,5010.0,4502.0,8.977650256720024,4615.0,2416.0,2199.0,4.355745998187858,89690.0,45931.0,43759.0,84.65154032014497,18106.0,8418.0,9688.0,17.08887043189369
基隆市,367577.0,183304.0,184273.0,10860.0,5586.0,5274.0,2.954483006281677,16110.0,8308.0,7802.0,4.382755177826687,29029.0,14946.0,14083.0,7.897392927196206,31718.0,16382.0,15336.0,8.628940330869451,17705.0,9297.0,8408.0,4.81667786613417,313422.0,155131.0,158291.0,85.26703248571049,64407.0,29097.0,35310.0,17.522043000514177
新竹市,451412.0,222717.0,228695.0,22518.0,11619.0,10899.0,4.988347673522193,34201.0,17677.0,16524.0,7.576449008887668,61074.0,31675.0,29399.0,13.529547287178897,66263.0,34510.0,31753.0,14.679051509485792,29572.0,15510.0,14062.0,6.550999973416746,350357.0,170078.0,180279.0,77.61357695409072,59112.0,26227.0,32885.0,13.094911079014294
嘉義市,266005.0,128670.0,137335.0,9674.0,5049.0,4625.0,3.6367737448544197,14632.0,7584.0,7048.0,5.500648484051052,27138.0,14163.0,12975.0,10.202063870979869,29822.0,15616.0,14206.0,11.211067461137949,16313.0,8528.0,7785.0,6.132591492641116,216243.0,102678.0,113565.0,81.29283284148794,43321.0,19062.0,24259.0,16.285784101802598
福建省,153876.0,77851.0,76025.0,5440.0,2809.0,2631.0,3.5353141490550835,7299.0,3772.0,3527.0,4.743429774623723,11586.0,6016.0,5570.0,7.529439288777977,12393.0,6427.0,5966.0,8.053887545816112,5555.0,2939.0,2616.0,3.610049650367829,133164.0,67023.0,66141.0,86.53981127661233,21995.0,10675.0,11320.0,14.293976968468117
金門縣,140597.0,70183.0,70414.0,4858.0,2487.0,2371.0,3.4552657595823524,6513.0,3350.0,3163.0,4.63238902679289,10346.0,5351.0,4995.0,7.358620738707085,11071.0,5719.0,5352.0,7.874278967545538,5011.0,2641.0,2370.0,3.564087427185502,121946.0,60474.0,61472.0,86.73442534335726,20319.0,9768.0,10551.0,14.451944209335904
連江縣,13279.0,7668.0,5611.0,582.0,322.0,260.0,4.382860155132164,786.0,422.0,364.0,5.9191204156939525,1240.0,665.0,575.0,9.338052564199112,1322.0,708.0,614.0,9.955568943444536,544.0,298.0,246.0,4.096694028164771,11218.0,6549.0,4669.0,84.47925295579486,1676.0,907.0,769.0,12.621432336772347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
說明：本表各年齡結構指標項目係屬部分統計，各年齡指標欄位合計數不等於總人口數。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                內政部戶政司  110年1月8日編製
