Unnamed: 0,計,男,女,計.1,男.1,女.1,％,計.2,男.2,女.2,％.1,計.3,男.3,女.3,％.2,計.4,男.4,女.4,％.3,計.5,男.5,女.5,％.4,計.6,男.6,女.6,％.5,計.7,男.7,女.7,％.6
嘉義縣,479129.0,247897.0,231232.0,11657.0,6016.0,5641.0,2.43295646892591,16765.0,8627.0,8138.0,3.49905766505471,31210.0,16124.0,15086.0,6.51390335379407,34503.0,17867.0,16636.0,7.20119216327962,19473.0,10259.0,9214.0,4.06424992016764,420008.0,217089.0,202919.0,87.66073437424994,110893.0,52475.0,58418.0,23.14470633169773
屏東縣,789706.0,399493.0,390213.0,21922.0,11357.0,10565.0,2.77596979128942,32617.0,16812.0,15805.0,4.13027126550894,62091.0,32176.0,29915.0,7.86254631470446,68784.0,35694.0,33090.0,8.7100769146999,34916.0,18283.0,16633.0,4.42139226496949,678908.0,341872.0,337036.0,85.96971531177425,165069.0,76169.0,88900.0,20.9025890647912
臺東縣,210272.0,107089.0,103183.0,6754.0,3491.0,3263.0,3.21203013239994,9755.0,5078.0,4677.0,4.63922918886014,18050.0,9434.0,8616.0,8.58411961649673,19863.0,10397.0,9466.0,9.44633617409831,10088.0,5261.0,4827.0,4.79759549535839,178187.0,90305.0,87882.0,84.74119236037133,42183.0,19133.0,23050.0,20.06115887992695
花蓮縣,315581.0,158297.0,157284.0,9584.0,4999.0,4585.0,3.03693821871405,14337.0,7501.0,6836.0,4.54304916962681,27188.0,14168.0,13020.0,8.61522081494133,29910.0,15603.0,14307.0,9.47775689917961,15306.0,8086.0,7220.0,4.8501018755882,267465.0,133111.0,134354.0,84.75320123835085,64890.0,29437.0,35453.0,20.56207439611384
澎湖縣,107908.0,55196.0,52712.0,3775.0,1912.0,1863.0,3.4983504466768,5081.0,2580.0,2501.0,4.70864069392445,8416.0,4365.0,4051.0,7.79923638655151,9144.0,4762.0,4382.0,8.47388516143381,4035.0,2099.0,1936.0,3.73929643770619,93094.0,47450.0,45644.0,86.27163880342515,21367.0,10084.0,11283.0,19.80112688586574
基隆市,361497.0,179355.0,182142.0,8426.0,4401.0,4025.0,2.33086305003914,13095.0,6818.0,6277.0,3.62243670071951,26433.0,13694.0,12739.0,7.31209387629773,29477.0,15238.0,14239.0,8.15414789057724,16037.0,8304.0,7733.0,4.43627471320647,313185.0,154341.0,158844.0,86.63557373920115,76575.0,34455.0,42120.0,21.18274840455107
新竹市,457328.0,225690.0,231638.0,18011.0,9379.0,8632.0,3.93831123395025,27288.0,14211.0,13077.0,5.96683343245985,55077.0,28567.0,26510.0,12.0432162474198,61325.0,31769.0,29556.0,13.40941293776021,30468.0,15922.0,14546.0,6.66217681838855,362597.0,176423.0,186174.0,79.2859829269146,70173.0,30882.0,39291.0,15.34412937760207
嘉義市,262365.0,125755.0,136610.0,7536.0,3881.0,3655.0,2.87233434337659,11894.0,6129.0,5765.0,4.53337907114135,24448.0,12564.0,11884.0,9.31831608636823,27472.0,14129.0,13343.0,10.47090884836011,15155.0,7944.0,7211.0,5.77630400396394,217659.0,102655.0,115004.0,82.96037962380652,49951.0,21783.0,28168.0,19.03874373487317
福建省,157585.0,79286.0,78299.0,3913.0,2076.0,1837.0,2.4831043563791,5599.0,2932.0,2667.0,3.55300314116191,9994.0,5220.0,4774.0,6.34197417266872,10989.0,5735.0,5254.0,6.97337944601326,5766.0,3024.0,2742.0,3.65897769457753,138656.0,69388.0,69268.0,87.98806993051369,28280.0,13793.0,14487.0,17.94587048259669
金門縣,143658.0,71269.0,72389.0,3461.0,1818.0,1643.0,2.40919405811023,4959.0,2573.0,2386.0,3.45194837739632,8904.0,4622.0,4282.0,6.19805371089671,9798.0,5084.0,4714.0,6.82036503362152,5166.0,2700.0,2466.0,3.59604059641649,126666.0,62437.0,64229.0,88.17190828217015,26063.0,12578.0,13485.0,18.14239374068969
連江縣,13927.0,8017.0,5910.0,452.0,258.0,194.0,3.24549436346665,640.0,359.0,281.0,4.59539024915632,1090.0,598.0,492.0,7.82652401809435,1191.0,651.0,540.0,8.55173404178933,600.0,324.0,276.0,4.30817835858404,11990.0,6951.0,5039.0,86.09176419903784,2217.0,1215.0,1002.0,15.91871903496805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
說明：本表各年齡結構指標項目係屬部分統計，各年齡指標欄位合計數不等於總人口數。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內政部戶政司編製
