Unnamed: 0,計,男,女,計.1,男.1,女.1,％,計.2,男.2,女.2,％.1,計.3,男.3,女.3,％.2,計.4,男.4,女.4,％.3,計.5,男.5,女.5,％.4,計.6,男.6,女.6,％.5,計.7,男.7,女.7,％.6
苗栗縣,535132.0,275550.0,259582.0,15441.0,7970.0,7471.0,2.88545629863286,24487.0,12649.0,11838.0,4.57588034354141,49307.0,25409.0,23898.0,9.21398832437604,53107.0,27393.0,25714.0,9.92409349468916,27663.0,14533.0,13130.0,5.16937877009785,447222.0,229697.0,217525.0,83.57227749415097,97905.0,46462.0,51443.0,18.29548597355419
彰化縣,1245239.0,631625.0,613614.0,47507.0,24671.0,22836.0,3.81509091828958,68116.0,35425.0,32691.0,5.47011457238329,121656.0,63263.0,58393.0,9.76969079831261,130289.0,67789.0,62500.0,10.46297136533629,63747.0,33563.0,30184.0,5.11925823074928,1033570.0,520931.0,512639.0,83.00173701594635,223748.0,103406.0,120342.0,17.96827757563006
南投縣,479595.0,244587.0,235008.0,13989.0,7378.0,6611.0,2.91683608044287,20761.0,10915.0,9846.0,4.32886080964147,39042.0,20418.0,18624.0,8.14061864698339,42190.0,22034.0,20156.0,8.79700580698298,22695.0,11754.0,10941.0,4.7321177243299,408536.0,207590.0,200946.0,85.18354027877689,96564.0,45342.0,51222.0,20.13448847465049
雲林縣,664092.0,342812.0,321280.0,19692.0,10240.0,9452.0,2.9652518024611,29111.0,15051.0,14060.0,4.38357938357938,54858.0,28352.0,26506.0,8.26060244664896,59351.0,30701.0,28650.0,8.93716533251417,33327.0,17482.0,15845.0,5.01843118122188,562166.0,289654.0,272512.0,84.65182534949976,133621.0,61688.0,71933.0,20.12085674876373
嘉義縣,488158.0,252940.0,235218.0,12449.0,6402.0,6047.0,2.55019891100832,17997.0,9263.0,8734.0,3.68671618615284,32939.0,17012.0,15927.0,6.74761040482794,35546.0,18393.0,17153.0,7.28165880718948,20832.0,10998.0,9834.0,4.26747077790388,424827.0,219917.0,204910.0,87.02653649023472,105902.0,49645.0,56257.0,21.69420556459179
屏東縣,798703.0,405785.0,392918.0,22786.0,11793.0,10993.0,2.85287522395684,34119.0,17747.0,16372.0,4.27180065681486,63897.0,33254.0,30643.0,8.00009515426886,68954.0,35945.0,33009.0,8.63324665113315,36046.0,18865.0,17181.0,4.51306680956501,683575.0,345718.0,337857.0,85.5856307037785,155575.0,72134.0,83441.0,19.47845444426777
臺東縣,212551.0,108716.0,103835.0,7035.0,3658.0,3377.0,3.30979388476177,10242.0,5370.0,4872.0,4.81860823990478,18709.0,9760.0,8949.0,8.80212278464933,20213.0,10530.0,9683.0,9.50971766775974,10538.0,5557.0,4981.0,4.95786893498502,179115.0,91188.0,87927.0,84.26918715978753,39839.0,18066.0,21773.0,18.74326632196508
花蓮縣,318892.0,160701.0,158191.0,10750.0,5624.0,5126.0,3.37104725110696,15858.0,8275.0,7583.0,4.97284347051666,28926.0,15143.0,13783.0,9.07078258469952,31211.0,16357.0,14854.0,9.787326116679,15514.0,8129.0,7385.0,4.86496995848124,268272.0,134177.0,134095.0,84.12628726967124,60733.0,27797.0,32936.0,19.04500583269571
澎湖縣,107223.0,55054.0,52169.0,4068.0,2107.0,1961.0,3.79396211633698,5520.0,2875.0,2645.0,5.14814918441006,8827.0,4628.0,4199.0,8.23237551644703,9371.0,4908.0,4463.0,8.73972934911353,4141.0,2136.0,2005.0,3.86204452402936,91733.0,46878.0,44855.0,85.55347266911018,19581.0,9186.0,10395.0,18.26194006882852
基隆市,361526.0,180012.0,181514.0,9681.0,5072.0,4609.0,2.67781570343488,14777.0,7685.0,7092.0,4.08739620386916,28153.0,14587.0,13566.0,7.78726841223038,30378.0,15752.0,14626.0,8.40271515741606,16035.0,8346.0,7689.0,4.43536564451796,311086.0,153757.0,157329.0,86.04802974059957,69782.0,31390.0,38392.0,19.3020695606955
新竹市,452473.0,223265.0,229208.0,19979.0,10374.0,9605.0,4.41551208580401,30358.0,15701.0,14657.0,6.70935061318576,59081.0,30625.0,28456.0,13.05735369845273,63479.0,32909.0,30570.0,14.02934539740493,28787.0,15095.0,13692.0,6.36214757565645,355206.0,172651.0,182555.0,78.50324770759802,64053.0,28256.0,35797.0,14.15620379558559
嘉義市,262924.0,126594.0,136330.0,8434.0,4344.0,4090.0,3.20777106692428,13186.0,6797.0,6389.0,5.01513745416927,26032.0,13476.0,12556.0,9.9009599732242,28256.0,14632.0,13624.0,10.7468317840897,14921.0,7736.0,7185.0,5.6750239612968,216385.0,102449.0,113936.0,82.29944774915946,46512.0,20347.0,26165.0,17.69028312364029
福建省,155278.0,78136.0,77142.0,4773.0,2458.0,2315.0,3.07384175478819,6544.0,3376.0,3168.0,4.21437679516738,10868.0,5664.0,5204.0,6.99905975089839,11583.0,6046.0,5537.0,7.45952420819433,5314.0,2790.0,2524.0,3.42224912737155,135828.0,67991.0,67837.0,87.4740787490823,25174.0,12173.0,13001.0,16.2122129342212
金門縣,141295.0,70055.0,71240.0,4239.0,2180.0,2059.0,3.0001061608691,5831.0,2990.0,2841.0,4.12682685162249,9699.0,5049.0,4650.0,6.86436179624191,10336.0,5388.0,4948.0,7.31519162036873,4754.0,2480.0,2274.0,3.3645918114583,123801.0,60958.0,62843.0,87.61881170600516,23217.0,11098.0,12119.0,16.4315793198627
連江縣,13983.0,8081.0,5902.0,534.0,278.0,256.0,3.81892297790174,713.0,386.0,327.0,5.0990488450261,1169.0,615.0,554.0,8.36015161267253,1247.0,658.0,589.0,8.91797182292784,560.0,310.0,250.0,4.00486304798684,12027.0,7033.0,4994.0,86.01158549667454,1957.0,1075.0,882.0,13.99556604448258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
說明：本表各年齡結構指標項目係屬部分統計，各年齡指標欄位合計數不等於總人口數。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內政部戶政司編製
