Unnamed: 0,計,男,女,計.1,男.1,女.1,％,計.2,男.2,女.2,％.1,計.3,男.3,女.3,％.2,計.4,男.4,女.4,％.3,計.5,男.5,女.5,％.4,計.6,男.6,女.6,％.5,計.7,男.7,女.7,％.6
苗栗縣,538178.0,277429.0,260749.0,16591.0,8553.0,8038.0,3.082809033442467,26226.0,13517.0,12709.0,4.8731088970563645,49855.0,25687.0,24168.0,9.263663694911349,54371.0,28026.0,26345.0,10.102791269802927,29363.0,15498.0,13865.0,5.456001545956914,447239.0,229921.0,217318.0,83.10243079427254,95729.0,45448.0,50281.0,17.787609303984926
彰化縣,1255330.0,637685.0,617645.0,50508.0,26244.0,24264.0,4.0234838648004905,71892.0,37357.0,34535.0,5.726940326448025,123743.0,64312.0,59431.0,9.857408012235828,134083.0,69788.0,64295.0,10.681095807476918,68074.0,35895.0,32179.0,5.4227971927700285,1035607.0,522780.0,512827.0,82.49679367178352,218477.0,100964.0,117513.0,17.403949559080083
南投縣,484897.0,247686.0,237211.0,14784.0,7769.0,7015.0,3.0488949199520725,21833.0,11393.0,10440.0,4.5026057080163415,39797.0,20750.0,19047.0,8.20731000604252,43311.0,22578.0,20733.0,8.931999991750827,24227.0,12562.0,11665.0,4.99631880584949,410732.0,209109.0,201623.0,84.70499920601695,94290.0,44339.0,49951.0,19.44536674798978
雲林縣,670132.0,346358.0,323774.0,20764.0,10752.0,10012.0,3.0984940280422366,30497.0,15740.0,14757.0,4.550894450645544,55708.0,28829.0,26879.0,8.312989082747876,60987.0,31576.0,29411.0,9.10074433096763,35543.0,18619.0,16924.0,5.303880429527317,564131.0,291166.0,272965.0,84.18207159186548,132022.0,60759.0,71263.0,19.700894749094207
嘉義縣,493316.0,255863.0,237453.0,13077.0,6673.0,6404.0,2.650836380737702,18741.0,9642.0,9099.0,3.7989848291967014,33403.0,17249.0,16154.0,6.771116282463978,36471.0,18893.0,17578.0,7.39303002537927,22487.0,11849.0,10638.0,4.558335833421174,426826.0,221201.0,205625.0,86.52182373975302,104113.0,48559.0,55554.0,21.104728003956897
屏東縣,804440.0,409572.0,394868.0,23945.0,12436.0,11509.0,2.9766048431206804,35611.0,18547.0,17064.0,4.426806225448759,64321.0,33506.0,30815.0,7.9957485952961065,69955.0,36419.0,33536.0,8.696111580726965,38408.0,20127.0,18281.0,4.774501516582965,685299.0,347479.0,337820.0,85.18957287056834,151173.0,70466.0,80707.0,18.792327581920343
臺東縣,213386.0,109464.0,103922.0,7135.0,3752.0,3383.0,3.3437057726373802,10381.0,5407.0,4974.0,4.864892729607378,18700.0,9774.0,8926.0,8.763461520437142,20333.0,10638.0,9695.0,9.528741341981197,11102.0,5879.0,5223.0,5.202778064165409,179032.0,91451.0,87581.0,83.90053705491457,38726.0,17551.0,21175.0,18.14833213050528
花蓮縣,321358.0,162401.0,158957.0,11236.0,5869.0,5367.0,3.4964121011457627,16607.0,8647.0,7960.0,5.167756831944436,29370.0,15390.0,13980.0,9.139339926188239,31892.0,16710.0,15182.0,9.924134454409101,16318.0,8556.0,7762.0,5.07782597601429,269096.0,134985.0,134111.0,83.73714050996085,58813.0,27019.0,31794.0,18.301395950933227
澎湖縣,106340.0,54729.0,51611.0,4239.0,2233.0,2006.0,3.986270453263118,5661.0,2986.0,2675.0,5.323490690238857,8835.0,4664.0,4171.0,8.308256535640398,9447.0,4966.0,4481.0,8.883769042693249,4320.0,2221.0,2099.0,4.062441226255407,90543.0,46394.0,44149.0,85.1448185066767,18823.0,8794.0,10029.0,17.700771111529058
基隆市,363977.0,181479.0,182498.0,10158.0,5277.0,4881.0,2.790835684672383,15553.0,8065.0,7488.0,4.273072199617009,28422.0,14678.0,13744.0,7.808735167332002,30998.0,15980.0,15018.0,8.51647219467164,16935.0,8811.0,8124.0,4.652766520961489,311809.0,154370.0,157439.0,85.66722622583295,67246.0,30315.0,36931.0,18.47534322223657
新竹市,452640.0,223596.0,229044.0,21347.0,11060.0,10287.0,4.716109932838459,32539.0,16831.0,15708.0,7.188715093672676,60030.0,31119.0,28911.0,13.26219512195122,65215.0,33827.0,31388.0,14.407697066101097,29524.0,15483.0,14041.0,6.522622834924001,353279.0,171853.0,181426.0,78.04855956168257,61570.0,27225.0,34345.0,13.602421350300459
嘉義市,264727.0,127842.0,136885.0,9014.0,4711.0,4303.0,3.405017244179853,14074.0,7252.0,6822.0,5.3164203122462,26562.0,13819.0,12743.0,10.033732864422594,29080.0,15128.0,13952.0,10.984901426752844,15717.0,8237.0,7480.0,5.937059687904898,216548.0,102712.0,113836.0,81.80049636040148,44992.0,19785.0,25207.0,16.99562190483026
福建省,155184.0,78436.0,76748.0,5173.0,2675.0,2498.0,3.3334622125992373,7022.0,3647.0,3375.0,4.5249510258789565,11291.0,5894.0,5397.0,7.275878956593464,12094.0,6302.0,5792.0,7.793329209196824,5418.0,2837.0,2581.0,3.4913393133312716,134971.0,67855.0,67116.0,86.97481699144241,23629.0,11472.0,12157.0,15.226440870192803
金門縣,141539.0,70526.0,71013.0,4613.0,2371.0,2242.0,3.2591723835833233,6267.0,3233.0,3034.0,4.427754894410728,10087.0,5250.0,4837.0,7.12665767032408,10802.0,5608.0,5194.0,7.631818791993726,4887.0,2549.0,2338.0,3.452758603635747,123328.0,61025.0,62303.0,87.13358155702669,21806.0,10478.0,11328.0,15.40635443234727
連江縣,13645.0,7910.0,5735.0,560.0,304.0,256.0,4.104067423964822,755.0,414.0,341.0,5.533162330524002,1204.0,644.0,560.0,8.823744961524369,1292.0,694.0,598.0,9.468669842433124,531.0,288.0,243.0,3.8915353609380725,11643.0,6830.0,4813.0,85.32795895932576,1823.0,994.0,829.0,13.360205203371198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
說明：本表各年齡結構指標項目係屬部分統計，各年齡指標欄位合計數不等於總人口數。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                內政部戶政司 111年1月10日編製
