Unnamed: 0,計,男,女,計.1,男.1,女.1,％,計.2,男.2,女.2,％.1,計.3,男.3,女.3,％.2,計.4,男.4,女.4,％.3,計.5,男.5,女.5,％.4,計.6,男.6,女.6,％.5,計.7,男.7,女.7,％.6
花蓮縣,317489.0,159649.0,157840.0,10215.0,5332.0,4883.0,3.21743430481056,15035.0,7868.0,7167.0,4.73559713879851,28276.0,14754.0,13522.0,8.90613533067287,30790.0,16107.0,14683.0,9.69797378806825,15294.0,8087.0,7207.0,4.81717476825969,268043.0,133770.0,134273.0,84.42591711838836,62820.0,28635.0,34185.0,19.78651228861472
澎湖縣,107739.0,55208.0,52531.0,3947.0,2010.0,1937.0,3.6634830469932,5287.0,2745.0,2542.0,4.90722950834888,8688.0,4553.0,4135.0,8.06393228078969,9289.0,4858.0,4431.0,8.62176185039772,4025.0,2084.0,1941.0,3.73588022907211,92632.0,47268.0,45364.0,85.97815090171619,20433.0,9604.0,10829.0,18.96527719767215
基隆市,362255.0,180125.0,182130.0,8946.0,4705.0,4241.0,2.46953113138535,13759.0,7209.0,6550.0,3.79815323459994,27593.0,14326.0,13267.0,7.61701011718265,30102.0,15614.0,14488.0,8.3096161543664,15844.0,8225.0,7619.0,4.37371464852107,312841.0,154444.0,158397.0,86.35933251438902,73338.0,32952.0,40386.0,20.24485514347628
新竹市,456475.0,225225.0,231250.0,18855.0,9783.0,9072.0,4.13056574839805,28581.0,14822.0,13759.0,6.26124103181992,57547.0,29755.0,27792.0,12.60682403198423,62977.0,32603.0,30374.0,13.79637439071143,29521.0,15505.0,14016.0,6.4671668766088,360205.0,175197.0,185008.0,78.91012651295252,67394.0,29739.0,37655.0,14.76400679117148
嘉義市,263584.0,126610.0,136974.0,7952.0,4077.0,3875.0,3.01687507587714,12445.0,6441.0,6004.0,4.72145502003156,25535.0,13139.0,12396.0,9.6876138157096,28123.0,14524.0,13599.0,10.66946400388491,14896.0,7789.0,7107.0,5.65132936748816,217868.0,102920.0,114948.0,82.65600339929587,48428.0,21168.0,27260.0,18.37289061551536
福建省,158188.0,79621.0,78567.0,4365.0,2269.0,2096.0,2.7593749209801,6116.0,3158.0,2958.0,3.86628568538701,10618.0,5512.0,5106.0,6.7122664171745,11499.0,5984.0,5515.0,7.26919867499431,5519.0,2910.0,2609.0,3.48888664121172,138743.0,69518.0,69225.0,87.70766429817685,27008.0,13109.0,13899.0,17.07335575391307
金門縣,144149.0,71542.0,72607.0,3862.0,1998.0,1864.0,2.67917224538498,5426.0,2782.0,2644.0,3.76416069483659,9477.0,4901.0,4576.0,6.57444727330748,10247.0,5316.0,4931.0,7.10861677847227,4936.0,2590.0,2346.0,3.42423464609536,126643.0,62492.0,64151.0,87.85562161374688,24918.0,11966.0,12952.0,17.28628016843683
連江縣,14039.0,8079.0,5960.0,503.0,271.0,232.0,3.58287627323883,690.0,376.0,314.0,4.91487997720635,1141.0,611.0,530.0,8.12735949853978,1252.0,668.0,584.0,8.91801410356863,583.0,320.0,263.0,4.15271743001638,12100.0,7026.0,5074.0,86.18847496260418,2090.0,1143.0,947.0,14.88710022081345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
說明：本表各年齡結構指標項目係屬部分統計，各年齡指標欄位合計數不等於總人口數。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內政部戶政司編製
